tableA_id,tableA_Song_Name,tableA_Artist_Name,tableA_Album_Name,tableA_Genre,tableA_Price,tableA_CopyRight,tableA_Time,tableA_Released,tableB_id,tableB_Song_Name,tableB_Artist_Name,tableB_Album_Name,tableB_Genre,tableB_Price,tableB_CopyRight,tableB_Time,tableB_Released,label
816,Boyfriend ( Joe Gauthreaux Dark Dub ),Justin Bieber,Boyfriend ( Remixes ),"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,7:46,12-Jun-12,18739,Cubs ' First Hunt,George Fenton,Frozen Planet ( Soundtrack from the TV series ),Soundtracks,$ 0.99,( C ) 2013 Silva Screen Records,3:33,"March 26 , 2013",0
1891,Trouble,P!NK,Trouble - Single,"Pop , Music , Teen Pop , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2003 RCA Records , a divison of Sony Music Entertainment",3:11,29-Sep-03,27562,White Christmas,Alan Jackson,Let It Be Christmas,"Holiday , Christmas , Miscellaneous",$ 1.29,"( C ) 2014 ACR Records , LLC",3:19,"October 27 , 2014",0
5736,Like You Ain ‰ Ûªt Even Gone,Florida Georgia Line,Anything Goes,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,"‰ ãÑ 2014 Big Machine Label Group , LLC",3:31,14-Oct-14,30984,Cuando Los Hombres Lloran,Fabian Malverde,Mi Pasado Y Mi Presente,"International , Latin Music",$ 0.99,2014 MAYEYO PRODUCTIONS,2:40,nan,0
6022,Money Honey,Lady Gaga,The Fame Monster ( Deluxe Version ),"Pop , Music",$ 1.29,‰ ãÑ 2014 Interscope Records,2:50,5-Aug-14,37596,Something To Believe In,Naughty Boys,R U Naughty Enough,"Pop Rock , Pop",$ 0.99,2007 Copyright Control,6:02,"November 23 , 2007",0
1514,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,49668,Through the Ghost,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,"November 8 , 2013",1
2781,Speakers,Sam Hunt,Montevallo,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ 1.29,"2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:46,27-Oct-14,28234,16 Days ( Live in Copenhagen Bonus Track ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,4:39,"July 2 , 2012",0
1027,Boiling ( Medlar Remix ),Disclosure,Control,"Electronic , Music , Dance",$ 1.29,2013 Greco-Roman Ltd,5:52,2-Apr-13,31659,More Than Friends ( feat . Daddy Yankee ) [ Odd Dubstep Remix Edit ],Inna,More Than Friends ( feat . Daddy Yankee ),Dance & Electronic,$ 1.29,2013,3:16,"July 2 , 2013",0
4878,Stress Reliever,Ne-Yo,R.E.D. ( Deluxe Edition ),"R&B / Soul , Music",$ 1.29,"‰ ãÑ 2012 Motown Records , a Division of UMG Recordings , Inc.",3:35,6-Nov-12,47950,District 12 Ruins,James Newton Howard,The Hunger Games : Mockingjay Pt. 1 ( Original Motion Picture Score ),Soundtracks,$ 1.29,"( C ) 2014 Lionsgate Entertainment Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",4:05,"November 24 , 2014",0
1018,Isle of Flightless Birds,twenty one pilots,twenty one pilots,"Rock , Music , Pop",$ 0.99,2009 Twenty One Pilots,5:45,29-Dec-09,29679,I Told You I Was Mean,Elle King,Love Stuff,Alternative Rock,$ 1.29,( C ) 1996 The Island Def Jam Music Group,4:30,"February 13 , 2015",0
5935,Manos al Aire,Nelly Furtado,The Best of Nelly Furtado ( Deluxe Version ),"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,3:29,16-Nov-10,50908,Pins of a Feather,Michael Giacchino,Tomorrowland ( Original Motion Picture Soundtrack ),Soundtracks,$ 1.29,"( C ) 2015 Disney Enterprises , Inc.",5:19,"May 18 , 2015",0
1575,Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Shinedown,The Sound of Madness ( Deluxe Edition ),"Rock , Music , Alternative , Grunge , Metal , Hard Rock",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:47,24-Jun-08,50612,The Silence Remains ( Album Version ),3 Doors Down,Time Of My Life ( Deluxe Version ),Rock,$ 1.29,"( C ) 2011 Universal Republic Records , a division of UMG Recordings , Inc.",3:39,"July 19 , 2011",0
2921,Turn Me On ( Low Tide Remix ),Kevin Lyttle,Hitch ( Music from the Motion Picture ),"Soundtrack , Music",Album Only,Compilation ( P ) 2005 SONY BMG MUSIC ENTERTAINMENT,5:06,8-Feb-05,10097,I Ca n't Give You Anything But Love,Tony Bennett and Lady Gaga,Cheek To Cheek ( Deluxe ),Jazz,$ 1.29,"( C ) 2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",3:13,"September 23 , 2014",0
3032,Raise Your Weapon ( Noisia Remix ),deadmau5,Ultra Dubstep,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",5:34,9-Oct-12,50954,Natural Born Hustler,Crookers,Tons of Friends,Dance & Electronic,$ 1.29,2010 - Southern Fried Records,3:07,"March 8 , 2010",0
1193,The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,4193,The Hitchhiker,Jim Morrison and the Doors,An American Prayer,"Rock , Classic Rock",$ 0.99,2013 Mad Decent,2:15,"May 9 , 2006",0
6251,You Do n't Know Jack,Luke Bryan,Tailgates & Tanlines,"Country , Music , Contemporary Country",$ 1.29,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",3:16,5-Aug-11,628,La Delgadina,Los Sabios del Norte,15 Puras Buenas,"International , Latin Music",$ 0.99,2013 Perico Records,3:38,"October 18 , 2010",0
3871,Going Away For a While,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:13,11-Sep-15,22556,The Dragon Book,John Powell,How To Train Your Dragon,Soundtracks,$ 0.99,2010 DreamWorks Animation LLC,2:22,"March 23 , 2010",0
795,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:40,11-Sep-12,10511,Follow You Down [ feat . Bright Lights ],Zedd,Clarity ( Deluxe ),Dance & Electronic,$ 1.29,( C ) 2013 Interscope Records,5:47,"September 24 , 2013",0
625,I 've Got All This Ringing In My Ears and None On My Fingers,Fall Out Boy,Infinity On High,"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,4:06,6-Feb-07,19790,Good Feeling ( Jaywalker Remix ),Flo Rida,Good Feeling ( Remixes ),Dance & Electronic,$ 1.29,( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM,4:51,"November 15 , 2011",0
2153,"Goodnight , Hollywood Blvd. .",Ryan Adams,Gold,"Rock , Music",$ 1.29,"2014 UMG Recordings , Inc.",3:24,30-Sep-14,47374,The Raceway,Brian Tyler,The Final Destination,Soundtracks,$ 0.99,2009 New Line Productions Inc,3:08,"August 25 , 2009",0
3324,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,7403,We Dem Boyz [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:45,"August 19 , 2014",1
5665,Look At Me Now,The Elected,Blended ( Original Motion Picture Soundtrack ),"Soundtrack , Music , Soundtrack",Album Only,‰ ãÑ 2014 WaterTower Music,3:09,20-May-14,3448,The Spirit of Enterprise,Alan Hawkshaw & London Session Orchestra,Alan Hawkshaw 's Orchestral Encounters,Soundtracks,$ 0.89,2009 Alan Hawkshaw,3:56,"November 16 , 2009",0
2429,Old Blue Chair ( Acoustic Version ),Kenny Chesney,Be As You Are,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 BMG Music,3:31,7-Jan-05,53432,BÌ_mbon [ Explicit ],Voltio,Voltio [ Explicit ],"International , Latin Music",$ 0.99,( C ) 2014 White Lion Records,3:09,"October 7 , 2014",0
2368,I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02,8241,Breeze,Mitch Murder,Breeze,Dance & Electronic,$ 0.99,2014 Mad Decent,5:18,"August 26 , 2014",0
2592,Roses ( feat . ROZES ),The Chainsmokers,Roses ( feat . ROZES ) - Single,"Electronica , Music , Electronic",$ 1.29,2015 Disruptor Records/Sony Music Entertainment,3:46,15-Jun-15,52989,Renegades,X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,3:15,"June 30 , 2015",0
4981,One Blue Sky,Sugarland,"Beyond The Hits , Vol . 1","Country , Music",Album Only,‰ ãÑ 2011 TriPower,4:18,20-Dec-11,51626,Love Song,P!nk,Try This [ Explicit ],Pop,$ 0.99,CWM records,2:27,"November 11 , 2003",0
770,Nothing Like Us ( Bonus Track ),Justin Bieber,Believe Acoustic,"Pop , Music , Rock , Vocal , Teen Pop",$ 1.29,2013 The Island Def Jam Music Group,3:19,29-Jan-13,15878,Un Amor Como TÌ 1/4 ( Clean Version ) [ Clean ],Voltio,En Lo Claro [ Clean ],"International , Latin Music , Latin Hip-Hop",$ 0.99,2003 Late Night Alumni,3:53,"November 20 , 2007",0
6437,Suit & Tie ( feat . JAY Z ),Justin Timberlake,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",4:27,7-May-13,46684,I Got ta Feeling,The Black Eyed Peas,The E.N.D. ( The Energy Never Dies ),Pop,$ 1.29,( C ) 2009 Interscope,4:49,"June 9 , 2009",0
1666,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,3:37,23-Jun-08,19850,Mayfair Cafe Rip ( Where the Elite Met to Eat ),The Ravengers,Good Time Girls and Naughty Boys,"Alternative Rock , Hardcore & Punk , Rock",$ 0.99,2008 Detour Records,2:14,"October 30 , 2008",0
163,Music Feels Better ( Bonus Track ),Selena Gomez,Stars Dance,"Pop , Music , Dance , House , Electronic , Rock , Teen Pop",$ 1.29,"2013 Hollywood Records , Inc.",3:10,23-Jul-13,41546,What A Night,Beres Hammond,"Something Old , Something New ( Beres Hammond )","International , Caribbean & Cuba , Reggae",$ 0.99,( C ) 2008 Downtown Music LLC . Downtown Records is a trademark of Downtown Music LLC .,3:46,"May 5 , 2009",0
1946,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06,6061,I Know You Got A Man ( Album Version ( Explicit ) ) [ feat . Flo Rida ] [ Explicit ],Ludacris,Battle Of The Sexes ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2010 DTP Records , LLC",4:03,"March 9 , 2010",0
3032,Raise Your Weapon ( Noisia Remix ),deadmau5,Ultra Dubstep,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",5:34,9-Oct-12,45089,Everlasting Love,U2,The Best Of 1980 - 1990 / B Sides,Rock,$ 1.29,( C ) 1998 Universal-Island Records Ltd.,3:19,"October 26 , 1998",0
515,Goodbye to You ( feat . Dot Rotten ),Ed Sheeran,5,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,2014 Warner Music UK LImited,5:30,23-Jun-14,54962,Wo n't Go Quietly ( Radio Edit ),Example,Wo n't Go Quietly,"Dance & Electronic , House",$ 0.99,( C ) 2010 Ministry of Sound America,3:38,"May 18 , 2010",0
1648,Save Me ( Pull Mix ),Shinedown,Shinedown - EP,"Rock , Music",$ 1.29,2006 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,4:19,20-Jun-06,50393,This Is Country Music,Brad Paisley,This Is Country Music,Country,$ 1.29,( C ) 2007 The Island Def Jam Music Group,5:11,"May 23 , 2011",0
2509,Outer Space / Carry On,5 Seconds of Summer,Sounds Good Feels Good,"Pop , Music , Rock , Teen Pop , Alternative , Punk",Album Only,2015 Capitol Records Ltd.,6:38,nan,3164,Back Door Man ( Absolutely Live Version ),The Doors,Absolutely Live,"Rock , Classic Rock",$ 1.29,"( C ) 2015 Mercury Records , a Division of UMG Recordings , Inc.",2:22,"October 17 , 2006",0
3807,Livin ' Part of Life,Eric Church,Sinners Like Me,"Country , Music , Contemporary Country",$ 1.29,"2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:29,18-Jul-06,27348,Darte un Beso,George Strait,Latin Pop Fiesta [ Explicit ],Country,$ 1.29,( C ) 2000 MCA Records Nashville a division of MCA Records Inc.,3:26,nan,0
5406,This Love ( Will Be Your Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),3:53,29-Nov-10,27824,This Love ( Will Be Your Downfall ),Ellie Goulding,Lights,Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:53,"March 8 , 2011",1
3133,How Deep Is Your Love ( Disciples & Unorthodox Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ) - EP,"Dance , Music , Rock",$ 1.29,2015 Sony Music Entertainment UK Limited,6:04,7-Aug-15,37044,"Cello Concerto No. 1 in G Minor , Op. 49 : II . Largo , molto espressivo","Zara Nelsova , Lothar Broddack , Artur Balsam , Radio-Symphonie-Orchester Berlin , Georg Ludwig Jochum & Gerd Albrecht","Portrait Zara Nelsova ( Cello Concertos , Sonatas & Suites )",Classical,$ 0.99,Ludger Boeckenhoff Audite Musikproduktion,6:40,"September 25 , 2015",0
6392,Nothin ' But a Good Time,Poison,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:44,22-Apr-08,689,We Found Love,Calvin Harris,18 Months [ Explicit ],Dance & Electronic,$ 1.29,( C ) 1995 Mercury Records Limited,3:35,"October 30 , 2012",0
6512,Bloopers,P!NK,Funhouse Tour - Live In Australia,"Pop , Music , Dance , R&B / Soul , Pop/Rock",Album Only,"‰ ãÑ 2009 RCA/JIVE Label Group , a unit of Sony Music Entertainment",2:18,26-Oct-09,16880,Fever Dream,Brian Tyler,Far Cry 3 ( Original Game Soundtrack ),Soundtracks,$ 0.99,2012 Ubisoft Music,4:10,"December 4 , 2012",0
5761,Here 's to the Good Times,Florida Georgia Line,Here 's to the Good Times,"Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2012 Big Machine Label Group , LLC",4:11,4-Dec-12,36470,Hear To Wear ( Bonus Track ),Metronomy,Pip Paine ( Pay The å # 5000 You Owe ),Dance & Electronic,$ 1.29,2009 Because Music,3:27,"November 2 , 2009",0
6521,How to `` Shred the Gnar '' ( Edited ) [ Live ],P!NK,Funhouse Tour : Live In Australia,"Pop , Music , Dance , R&B / Soul , Pop/Rock",Album Only,"‰ ãÑ 2009 RCA/JIVE Label Group , a unit of Sony Music Entertainment",4:02,22-Dec-09,55454,Remedy,Night Riots,Young Lore,"Alternative Rock , Rock",$ 0.99,2013 Night Riots,3:01,"July 30 , 2013",0
4843,How Long Will I Love You ( Bonus Track ),Ellie Goulding,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Polydor Ltd. ( UK ),2:34,27-Aug-13,27173,Maggie 's Farm,James Newton Howard,Lady In The Water,Soundtracks,$ 0.99,( C ) 2006 Universal Music Classical,3:36,"July 18 , 2006",0
3887,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,29-May-15,16397,X2CU,Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"June 1 , 2015",1
4166,Track 14,R. City,What Dreams Are Made Of,"Pop,Music,Hip-Hop / Rap , Rap , Rock",Album Only,2015 Kemosabe Records,--,nan,16221,What You Doing This For ?,Joe Scruggs,Evening Commute,"Children 's Music , Folk",$ 0.89,2012 Zumba Fitness,4:40,nan,0
5507,Ain ‰ Ûªt Wastin ‰ Ûª Time No More,Eric Church,All My Friends : Celebrating the Songs & Voice of Gregg Allman,"Rock , Music",$ 1.29,"‰ ãÑ 2014 Blackbird Production Partners , LLC . Under Exclusive License Rounder Records . Manufactured and Distributed by Concord Music Group , Inc.",4:21,6-May-14,19720,Raining On Sunday,Keith Urban,Golden Road,Country,$ 1.29,( C ) 2002 Capitol Records Nashville,4:45,"October 4 , 2002",0
1398,Sexy and I Know It,LMFAO,NOW That 's What I Call a Workout,"Fitness & Workout , Music , Pop",Album Only,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",3:19,18-Dec-12,21594,Prologue And Main Title / Castle Plunkett,George Fenton - Graunke Symphony Orchestra,High Spirits - Original Motion Picture Soundtrack,Soundtracks,$ 0.99,"( c ) 1988 GNP Crescendo Record Co. , Inc.",5:04,"December 16 , 1992",0
2687,History,Lauren Alaina,History - Single,"Country , Music",$ 1.29,"2015 19 Recordings , Inc.",2:54,31-Aug-15,26154,Young ( Live ),Kenny Chesney,Kenny Chesney Live,Country,$ 0.99,( C ) 1999 Capitol Records Nashville,4:30,"September 19 , 2006",0
3500,Tempest,Deftones,Furious 7 ( Original Motion Picture Soundtrack ) [ Deluxe Version ],"Soundtrack , Music",Album Only,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,6:05,17-Mar-15,28862,Strangers,The Kinks,"Lola Versus Powerman and the Money-Go-Round , Pt. 1 + Percy ( Deluxe Edition )",Rock,$ 1.29,"( C ) 2014 Sanctuary Records Group Ltd. , a BMG Company , under exclusive license to INgrooves",3:18,"August 25 , 2014",0
433,Nothing Would Be Better,Nick Jonas,Nick Jonas,"Pop , Music , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",4:34,10-Nov-14,21700,Top Of The World ( feat . Kirko Bangz ) [ Explicit ],Billy Ray Cyrus,Hip-Hop Energy Booster [ Explicit ],"Country , Contemporary Country",$ 0.99,( c ) 2013 Allegro,3:47,nan,0
6877,Superman ( feat . Willie Nelson ),Snoop Dogg & Willie Nelson,Doggumentary,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",2:05,29-Mar-11,34884,Sound Of Letting Go ( Feat . Chris Willis ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:47,"August 21 , 2009",0
454,I See Fire,Ed Sheeran,x ( Deluxe Edition ),"Singer/Songwriter , Music",Album Only,"2014 Asylum Records UK , a Warner Music UK Company , except track 16 2013 Warner Bros. . Entertainment Inc. and Metro-Goldwyn-Mayer Pictures Inc.",4:59,20-Jun-14,27488,Lean On ( Dillon Francis & Jauz Remix ) [ feat . MÌ ÷ & DJ Snake ],Major Lazer,Lean On ( Remixes ),Dance & Electronic,$ 1.29,2015 Mad Decent,4:38,"July 10 , 2015",0
4763,Gorilla,Bruno Mars,"NOW That 's What I Call Music , Vol . 49","Pop , Music",Album Only,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:58,4-Feb-14,13677,Lodi Dodi,Snoop Doggy Dogg,Doggystyle,"Gangsta & Hardcore , Rap & Hip-Hop , West Coast",$ 0.99,( C ) 2001 Death Row Records,5:01,"March 13 , 2001",0
