tableA_id,tableA_title,tableA_name,tableA_episodeNumber,tableA_seasonNumber,tableA_deathYear,tableA_birthYear,tableA_endYear,tableA_startYear,tableA_genre_list,tableA_primaryProfessions,tableA_runtimeMinutes,tableB_id,tableB_title,tableB_name,tableB_abstract,tableB_episodeNumber,tableB_seasonNumber,tableB_releaseDate,tableB_job,label
1477,"Little Monster, Tall Tales",nan,15.0,7.0,nan,nan,nan,1960-01-01,Drama,nan,30.0,6832,Thailand,nan,"Baz and Nancy sample the delights of Thailand, including an elephant ride and a spot of white-water rafting. A wince-inducing challenge is also on the cards",4.0,1.0,2014-09-15,nan,0
4259,Now a Brief Word,nan,6.0,4.0,nan,nan,nan,1956-01-01,Drama,nan,30.0,7508,nan,Jeanne Blake,nan,nan,nan,nan,writers,0
597,nan,Hans Olaf Henkel,nan,nan,nan,1940-01-01,nan,nan,nan,nan,nan,563,nan,Michelle Maika,nan,nan,nan,nan,guestStars,0
4959,nan,Marcia Warren,nan,nan,nan,1943-01-01,nan,nan,nan,"actress,soundtrack",nan,651,nan,Alexandra Wilson,nan,nan,nan,nan,guestStars,0
461,nan,Rob Stefaniuk,nan,nan,nan,nan,nan,nan,nan,"actor,director,editor",nan,1786,nan,Glenn Fitzgerald,nan,nan,nan,nan,guestStars,0
1960,nan,Liliane Montevecchi,nan,nan,2018-01-01,1932-01-01,nan,nan,nan,"actress,soundtrack",nan,4782,Dirtiest Water Jobs,nan,"'Revisit of dirty jobs involving water: shark catcher/tagger (''Chinatown Garbage Collector''), golf ball diver (''Roadkill Cleaner''), oyster harvester (''Chick Sexer''), crawfish catcher (''Shrimper''), catfish noodler (''Worm Dung Farmer''), shrimper (''Shrimper'')",2.0,0.0,2005-12-20,nan,0
244,nan,Chuck Conry,nan,nan,nan,1983-01-01,nan,nan,nan,"writer,director,actor",nan,4996,nan,Ashley Liao,nan,nan,nan,nan,guestStars,0
1006,nan,Michael Sinterniklaas,nan,nan,nan,1972-01-01,nan,nan,nan,"actor,miscellaneous,producer",nan,5869,nan,Michael Sinterniklaas,nan,nan,nan,nan,actor,1
3504,nan,George Bruggeman,nan,nan,1967-01-01,1904-01-01,nan,nan,nan,"actor,stunts",nan,7215,nan,Nathan Lane,nan,nan,nan,nan,guestStars,0
1578,nan,Baynes Barron,nan,nan,1982-01-01,1917-01-01,nan,nan,nan,actor,nan,4598,nan,Chauncey Hill,nan,nan,nan,nan,guestStars,0
129,nan,Bernard Cornwell,nan,nan,nan,1944-01-01,nan,nan,nan,writer,nan,5390,Greenland,nan,"'Bruce Parry journeys to the far north of Greenland, home to the last traditional Inuit hunters.Bruce experiences the realities of life - and death - on a seal hunt, and learns how climate change is threatening their ancient way of life.But while global warming is causing problems for the hunters, it is providing others with new opportunities. As the vast Greenland ice sheet melts, new mineral riches are being revealed.  Bruce works with a mining team who are about to strike it big. Greenland is changing fast - but will there still be a place for hunters in the Arctic of the twenty-first Century?",2.0,1.0,2011-01-09,nan,0
658,Mask of Evidence,nan,4.0,7.0,nan,nan,nan,1959-01-01,Drama,nan,30.0,2620,nan,Jeff Mandon,nan,nan,nan,nan,guestStars,0
5068,Gorilla's Paw,nan,10.0,1.0,nan,nan,nan,1993-01-01,"Animation,Comedy,Fantasy",nan,21.0,5773,Misty Road,nan,nan,14.0,1.0,2016-10-04,nan,0
3979,nan,Aleksandr Ostrovskiy,nan,nan,1886-01-01,1823-01-01,nan,nan,nan,writer,nan,6249,nan,John Larch,nan,nan,nan,nan,guestStars,0
1054,nan,Mel Goldberg,nan,nan,2015-01-01,1922-01-01,nan,nan,nan,writer,nan,7675,nan,Ritchie Montgomery,nan,nan,nan,nan,guestStars,0
4296,nan,Patrick Egerton,nan,nan,nan,nan,nan,nan,nan,"producer,writer",nan,6190,nan,Nathan Darrow,nan,nan,nan,nan,actor,0
1031,Jeopardy,nan,21.0,2.0,nan,nan,nan,1962-01-01,"Adventure,Drama,Family",nan,30.0,4275,Ougi Dark - Part 3,nan,"After being exposed, Ougi is about to be engulfed by the darkness, but Koyomi refuses to give up on her and Meme reappears in the nick of time to save them.",7.0,5.0,2017-08-13,nan,0
4652,nan,Theodore von Eltz,nan,nan,1964-01-01,1893-01-01,nan,nan,nan,actor,nan,3049,nan,France Nuyen,nan,nan,nan,nan,guestStars,0
3026,nan,Shane Grumph,nan,nan,nan,nan,nan,nan,nan,nan,nan,3108,Mozartovy dvacetn?ky,nan,"P?ipravuje se premi?ra Dona Giovanniho. Mozart je?t? nem? dopsanou p?edehru, a tak ho na Bertramce, kde pob?v? u Du?kov?ch, pan? Josefina zamkne v pokoji, dokud ji nenap??e. Na Bertramce se s Mozartem setk? i Franti?ek, kter? m? zasko?it v ope?e ve sboru. Mozart mu d? dva dvacetn?ky. P?i p?edstaven? Lotty, sestra Pauly a here?ka, Franti?ka sv?d?, jej? pl?n se nakonec poda?? a Franti?ek ji pol?b?. Pochop? ale, ?e pro Lotty je to jen hra a je zahanben.",4.0,1.0,nan,nan,0
3214,nan,Oscar Bucher,nan,nan,nan,nan,nan,nan,nan,"director,editor,producer",nan,4398,nan,Son Eun-Seo,nan,nan,nan,nan,actor,0
2083,The Room Next Door,nan,26.0,4.0,nan,nan,nan,1957-01-01,Drama,nan,30.0,2240,Too Many Clients (2),nan,"After Thomas Yeager hires Archie because he believes he's being followed, he winds up dead at a construction site. Wolfe and Archie's investigations show that the victim had many lovers.",10.0,2.0,2002-06-09,nan,0
1687,nan,Saffron Burrows,nan,nan,nan,1972-01-01,nan,nan,nan,"actress,director,writer",nan,4578,nan,Jay Laga'aia,nan,nan,nan,nan,actor,0
1700,Foisted!,nan,1.0,9.0,nan,nan,nan,2017-01-01,Comedy,nan,37.0,7533,nan,Kenneth Beck,nan,nan,nan,nan,guestStars,0
2175,F.L. Vek,nan,nan,nan,nan,nan,nan,1971-01-01,Drama,nan,693.0,4775,nan,Pamela Lincoln,nan,nan,nan,nan,guestStars,0
3750,Falcon's Roost,nan,12.0,1.0,nan,nan,nan,1957-01-01,Adventure,nan,30.0,7386,One Little Pearl,nan,nan,8.0,2.0,1960-11-28,nan,0
1177,The Host and the Cloud,nan,nan,nan,nan,nan,nan,2013-01-01,nan,nan,122.0,4843,nan,B.J Britt,nan,nan,nan,nan,actor,0
2877,nan,Martin Ragaway,nan,nan,1989-01-01,1923-01-01,nan,nan,nan,"writer,miscellaneous,director",nan,5277,nan,Rod McLachlan,nan,nan,nan,nan,guestStars,0
4157,nan,Leonard Ho,nan,nan,1997-01-01,1925-01-01,nan,nan,nan,"miscellaneous,producer,production_manager",nan,252,nan,Nicki Paluga,nan,nan,nan,nan,writers,0
2315,nan,Richard Pearce,nan,nan,nan,1943-01-01,nan,nan,nan,"director,cinematographer,producer",nan,1760,nan,Richard Pearce,nan,nan,nan,nan,director,1
720,These Few Years,nan,12.0,8.0,nan,nan,nan,1960-01-01,Drama,nan,30.0,3336,Old English,nan,"Humor, adventure, faith, and violence in Anglo-Saxon poetry, including Beowulf. Featured performers: Nicholas Gecks and Julian Glover.",2.0,1.0,1984-05-09,nan,0
2256,Shrimper,nan,10.0,1.0,nan,nan,nan,2005-01-01,Reality-TV,nan,44.0,1467,nan,Michael Pertwee,nan,nan,nan,nan,writers,0
943,El campo para el hombre,nan,nan,nan,nan,nan,nan,1975-01-01,nan,nan,50.0,4114,nan,Timothy Hutton,nan,nan,nan,nan,actor,0
691,Just an Old Fashioned Love Song,nan,3.0,7.0,nan,nan,nan,1998-01-01,"Crime,Drama,Mystery",nan,nan,5648,Survival,nan,"'David discovers the plants that have evolved to shed their dependency on water enabling them to survive in the driest environments.The story begins at midnight in midsummer as David steps into the Princess of Wales Conservatory to witness the extraordinary nocturnal blooming of a cactus. The queen of the night, with its giant flowers, is the centre piece of a stunning symphony of cacti blooms that burst open in the desert (and at Kew) at night. In a mesmerizing 3D slow motion sequence, we discover the extraordinary connections between cacti and their natural pollinators: bats.The scene typifies the unique splendour of the 3D experience as bats seem to fly out of the screen and into the viewers’ living room.As the sun rises, David meets other amazing plants. Species like the century plant, the Agave franzosini, which grows steadily for over 50 years, only to then flower itself to death with one mighty telegraph pole sized bloom which literally bursts out of the roof of Kew’s green house.  Cracking the code to plants’ survival strategies is the key to protecting their future and Kew have built a high tech long-term solution fifty miles south of the Gardens. Described as mankind’s ultimate insurance policy, and with 10% already safely stored deep frozen, Kew’s Millennium Seed Bank has the capacity to store seeds from the vast majority of remaining species of plant on the planet, thus saving plants from extinction in the future.",3.0,1.0,2012-06-10,nan,0
4678,nan,Herbert Marshall,nan,nan,1966-01-01,1890-01-01,nan,nan,nan,"actor,soundtrack",nan,7667,Episode 11,nan,nan,11.0,1.0,2015-08-10,nan,0
4416,nan,Michael Hogan,nan,nan,nan,nan,nan,nan,nan,actor,nan,1052,nan,Jim O'Heir,nan,nan,nan,nan,actor,0
3999,Chapter 71,nan,6.0,6.0,nan,nan,nan,2018-01-01,Drama,nan,57.0,2545,nan,Rachel Brosnahan,nan,nan,nan,nan,guestStars,0
4307,nan,Nisio Isin,nan,nan,nan,nan,nan,nan,nan,writer,nan,1807,nan,Patricia Owens,nan,nan,nan,nan,guestStars,0
837,nan,Susan Sisko,nan,nan,nan,nan,nan,nan,nan,"writer,producer",nan,1673,nan,Susan Sisko,nan,nan,nan,nan,writers,1
386,nan,Margit Saad,nan,nan,nan,1929-01-01,nan,nan,nan,"actress,director,soundtrack",nan,4381,The Car Pool Lane,nan,"To get to a Dodgers game, Larry finds a creative way to use the HOV lane.  Then, he finds himself in a bit of trouble when he gets his father medicinal marijuana.",6.0,4.0,2004-02-08,nan,0
4368,nan,Dominic Zamprogna,nan,nan,nan,1979-01-01,nan,nan,nan,"actor,producer",nan,3758,Truth or Death,nan,"In Georgia, a single father, Donald Ray Skinner, marries a beautiful single mother, Allene Hawkins, but they do not live happily ever after as the result of a deadly deception. ",8.0,3.0,2016-03-05,nan,0
837,nan,Susan Sisko,nan,nan,nan,nan,nan,nan,nan,"writer,producer",nan,5504,nan,Rachel Crane,nan,nan,nan,nan,guestStars,0
3413,nan,Billie Bird,nan,nan,2002-01-01,1908-01-01,nan,nan,nan,actress,nan,1195,The Chase,nan,"Ace and Cosmo are on their way back from a show in Lazaro City when the Magic Express crashes in the desert. Cosmo leaves Ace a note about the crash being his fault and goes for help. He finds another person in the desert followed by a pack of wild hyenas which end up attacking Cosmo. Ace and Zina save when they meet a hunter named Count Hebon. He invites everyone to his place for a cold drink. But the whole place is a trap for Ace and his friends. Hebon wants revenge for losing a person who apparently escaped from him and that person is found by the police and taken to the police headquarters where Vega is about to receive his long-overdue promotion. When he learns about the train crash, he realizes his friends may be in serious danger so he takes off to find them to the displeasure of Friedrichs who won't let anyone leave until Vega returns. At Hebon's estate, Ace and Cosmo fight for their lives through the deadly traps but then they reunite and agreed they'll get out of there alive",19.0,1.0,1999-06-26,nan,0
2975,nan,David Duncan,nan,nan,1999-01-01,1913-01-01,nan,nan,nan,writer,nan,4870,Nightmare in the Sun,nan,"After a long absence, Barbara Lyons is returning to the island home of her father.",35.0,2.0,1961-06-19,nan,0
2759,nan,Stanley Erickson,nan,nan,nan,nan,nan,nan,nan,"actor,costume_department",nan,6984,nan,Marion Bennett,nan,nan,nan,nan,guestStars,0
3060,The Secret,nan,22.0,3.0,nan,nan,nan,1956-01-01,Drama,nan,30.0,525,nan,Jaidan Jiron,nan,nan,nan,nan,guestStars,0
3856,nan,Jack Behr,nan,nan,nan,nan,nan,nan,nan,"actor,writer,producer",nan,4505,Episode 16,nan,nan,16.0,3.0,2019-06-30,nan,0
3544,nan,Al Breneman,nan,nan,nan,1940-01-01,nan,nan,nan,actor,nan,975,nan,nan,nan,12.0,1.0,2016-12-16,nan,0
3418,nan,Stephen J. Cannell,nan,nan,2010-01-01,1941-01-01,nan,nan,nan,"writer,producer,actor",nan,1154,Daredevil Dude,nan,Monty ponders whether all heroes have to solve big problems or if there are some superheroes who focus on smaller tasks.,17.0,1.0,2016-08-30,nan,0
4979,nan,Carmen Ejogo,nan,nan,nan,1973-01-01,nan,nan,nan,"actress,soundtrack",nan,4955,Chapter 69,nan,"As a crisis mounts in Syria, Russian President Viktor Petrov wants to make a deal with Claire. Questions arise about Tom Yates's whereabouts.",4.0,6.0,2018-11-02,nan,0
912,nan,Roy Cabana,nan,nan,nan,nan,nan,nan,nan,nan,nan,2956,nan,Ebboney Wilson,nan,nan,nan,nan,guestStars,0
4407,nan,Joseph Hardy,nan,nan,nan,1929-01-01,nan,nan,nan,"producer,director,writer",nan,575,nan,Elizabeth Rider,nan,nan,nan,nan,actor,0
385,nan,Yaniv Swissa,nan,nan,nan,1977-01-01,nan,nan,nan,actor,nan,6051,nan,Bruno Hampel,nan,nan,nan,nan,writers,0
287,The Mystery of Matter: Search for the Elements,nan,nan,nan,nan,nan,2015-01-01,2015-01-01,"Biography,Documentary,History",nan,60.0,3804,The Backpacker Murders: Ivan Milat,nan,"The backpacker murder case in the Belanglo State Forest, south west of Sydney, has entered Australian criminal folklore. The brutal murders of seven young people, most of them overseas tourists hitchhiking around Australia, attracted international media attention. The remains of their bodies were uncovered in 1992. The arrest and conviction of Ivan Milat would catapult him to Australia's worst individual serial killer. It is believed that Milat was involved in several other killings and there is strong evidence that he didn't act alone.",4.0,1.0,2005-08-01,nan,0
1606,nan,Meg Watters,nan,nan,nan,nan,nan,nan,nan,"miscellaneous,actress",nan,989,nan,Rino Romano,nan,nan,nan,nan,guestStars,0
3447,nan,George Tobias,nan,nan,1980-01-01,1901-01-01,nan,nan,nan,"actor,soundtrack",nan,2512,nan,George Tobias,nan,nan,nan,nan,actor,1
1072,nan,Kate Parr,nan,nan,nan,1966-01-01,nan,nan,nan,"actress,producer",nan,773,Sponge Bridge II ~ Kangaroo,nan,nan,40.0,1.0,2008-02-03,nan,0
3046,nan,Ilya Skorupsky,nan,nan,nan,nan,nan,nan,nan,"animation_department,art_department,director",nan,196,Family Guy,nan,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",nan,nan,1999-01-31,nan,0
2297,nan,Dennis Hopper,nan,nan,2010-01-01,1936-01-01,nan,nan,nan,"actor,director,writer",nan,6540,nan,Michael Donovan,nan,nan,nan,nan,actor,0
4702,Isle of Eden,nan,19.0,1.0,nan,nan,nan,1960-01-01,Adventure,nan,49.0,6454,nan,Tom Fadden,nan,nan,nan,nan,guestStars,0
1591,Dr. Juliet,nan,2.0,2.0,nan,nan,nan,1954-01-01,Drama,nan,30.0,5775,The Derelict,nan,"The derelict in an attempt to abduct an oriental crown prince, Communist agents endager Adam's life and almost destroy his ship.",5.0,1.0,1959-11-09,nan,0
2007,nan,Wolfgang Reitherman,nan,nan,1985-01-01,1909-01-01,nan,nan,nan,"animation_department,director,producer",nan,5771,nan,Leonard Jackson,nan,nan,nan,nan,guestStars,0
2089,Girl on a Flagpole,nan,4.0,1.0,nan,nan,nan,1953-01-01,Drama,nan,30.0,6848,nan,Johnny Alonso,nan,nan,nan,nan,guestStars,0
4351,nan,Bernard Ilsley,nan,nan,nan,nan,nan,nan,nan,nan,nan,793,If the Shoe Fits...,nan,Mary Jane's birthday takes a backseat to family drama.,7.0,3.0,2015-11-24,nan,0
1747,Pleasant Screams,nan,3.0,1.0,nan,nan,nan,1993-01-01,"Animation,Comedy,Fantasy",nan,30.0,3586,Chapter 61,nan,"Petrov tries to influence affairs in the U.S. Jane discusses her agenda with Claire. With her job at stake, Leann reaches out to a reporter for help.",9.0,5.0,2017-05-30,nan,0
3571,nan,Rudolf Stahl,nan,nan,1989-01-01,1924-01-01,nan,nan,nan,"cinematographer,camera_department,art_department",nan,993,nan,Jean Willes,nan,nan,nan,nan,guestStars,0
2282,Escape to the House of Mummies Part II,nan,4.0,2.0,nan,nan,nan,2006-01-01,"Action,Adventure,Animation",nan,22.0,6255,Escape to the House of Mummies (Part II),nan,"Team Venture find themselves trapped in the clutches of a bloodthirsty Egyptian cult and their time machine.  Doc narrowly escapes and teams up with Master Billy Quizboy and Pete White, but promptly forgets to mount a rescue.  So it's up to Brock and a pantheon of history's greatest men to find another way out.",4.0,2.0,2006-07-16,nan,1
4035,nan,Wally Cox,nan,nan,1973-01-01,1924-01-01,nan,nan,nan,"actor,soundtrack",nan,2668,nan,Alan J. Wendl,nan,nan,nan,nan,guestStars,0
4869,nan,Max Lamb,nan,nan,nan,nan,nan,nan,nan,"miscellaneous,writer",nan,6530,nan,Karen Bankhead,nan,nan,nan,nan,guestStars,0
50,nan,Linda Chung,nan,nan,nan,1984-01-01,nan,nan,nan,"actress,animation_department,soundtrack",nan,1295,Special Guests: Marjaana Toiviainen and Frank Martela,nan,nan,74.0,0.0,2014-10-22,nan,0
1672,nan,Preston Hanson,nan,nan,2008-01-01,1921-01-01,nan,nan,nan,actor,nan,4185,Whale,nan,Isabella Rossellini explores the mating habits of whales.,2.0,2.0,2009-04-01,nan,0
874,nan,Philip Ahn,nan,nan,1978-01-01,1905-01-01,nan,nan,nan,actor,nan,6343,Alligator Egg Collector,nan,"Mike Rowe gets dirty as he forages the swamps of Louisiana in search of alligator eggs 90,000 of them to be exact. It's a very dirty job that's helping to preserve the population of the American alligator.",14.0,3.0,2007-08-21,nan,0
1205,"Oh, My Aching Heart",nan,33.0,1.0,nan,nan,nan,1954-01-01,Drama,nan,30.0,4398,nan,Son Eun-Seo,nan,nan,nan,nan,actor,0
2994,Heartbeat,nan,7.0,4.0,nan,nan,nan,1995-01-01,"Crime,Drama,Mystery",nan,nan,3324,"Eeney, Meeney, Miney...Magic!",nan,"Dr. Venture's new experiment has the entire family interested -not to mention trapped inside! The Ventures' strange new neighbor, master of mysticism Dr. Orpheus, may be the only one who can help them escape. Meanwhile Dean falls for Dr. Orpheus's teen aged daughter and Brock falls for his old flame: Molotov Cocktease.",5.0,1.0,2004-09-04,nan,0
4008,Episode #1/Episode #2,nan,1.0,1.0,nan,nan,nan,1995-01-01,"Action,Adventure,Animation",nan,13.0,600,nan,Roope Mokka,nan,nan,nan,nan,guestStars,0
1388,nan,Matt DeCaro,nan,nan,nan,nan,nan,nan,nan,"actor,assistant_director",nan,6345,nan,Bob Muldonian,nan,nan,nan,nan,guestStars,0
1454,nan,Deborah Goodwin,nan,nan,nan,1966-01-01,nan,nan,nan,"writer,director,producer",nan,3964,nan,Deborah Goodwin,nan,nan,nan,nan,writers,1
3353,nan,Otis Sallid,nan,nan,nan,1949-01-01,nan,nan,nan,"miscellaneous,director,actor",nan,2945,nan,Mikko Hypp?nen,nan,nan,nan,nan,guestStars,0
4732,Shower of Ashes,nan,13.0,7.0,nan,nan,nan,1959-01-01,Drama,nan,nan,5712,nan,Joan Blondell,nan,nan,nan,nan,guestStars,0
2641,nan,Lee Strosnider,nan,nan,2013-01-01,1931-01-01,nan,nan,nan,"sound_department,cinematographer,editor",nan,4719,nan,King Calder,nan,nan,nan,nan,guestStars,0
4557,nan,Grant Piro,nan,nan,nan,nan,nan,nan,nan,"actor,miscellaneous",nan,5108,All Booked Up,nan,Book-hater Greg is forced by a mysterious librarian to endlessly relive a bunch of classic stories.,9.0,3.0,1999-11-04,nan,0
3431,nan,Ji-Tu Cumbuka,nan,nan,2017-01-01,1940-01-01,nan,nan,nan,actor,nan,6480,nan,Garth Waxwell,nan,nan,nan,nan,directors,0
4769,Saigon,nan,3.0,4.0,nan,nan,nan,1956-01-01,Drama,nan,30.0,4152,nan,Salvador Baguez,nan,nan,nan,nan,guestStars,0
3752,nan,Stanley Fraser,nan,nan,1983-01-01,1901-01-01,nan,nan,nan,actor,nan,376,Round and Round,nan,"Jeanie tells Monty that going around in circles won't help find their missing keys, but Monty isn't so sure.",51.0,1.0,2017-07-10,nan,0
763,Dickie,nan,24.0,2.0,nan,nan,nan,1955-01-01,Drama,nan,30.0,6360,Club Soda and Salt,nan,"'Dismayed in part over the peanut incident, Randy quits his job at the restaurant, and Larry, Jeff and Ted must search for a new chef. Ted suggests they audition his personal chef, but at dinner Larry feels the food ''just wasn't that good'' and rejects the candidate. Meanwhile, Larry accuses his wife Cheryl of having a crush on a tennis-playing cast member of ''Tony n' Tina's Wedding''; a couple refuse Larry's wedding gift because it's more than a year late; and a saleswoman becomes convinced that Larry is stalking her as revenge for her being too aggressive.",3.0,3.0,2002-09-29,nan,0
